,Category,PP_Message,PP_Words,Message,Words,Words_Count,Chars_Count,Sents_Count,Punct_Count,All_Caps_Count,StopWords_Count,MeanLength,Comma_Count,QMark_Count,ExcMark_Count,Quotes_Count,Currency_Count
3779,ham,fishrman woke earli mrng  dark  wait  amp  found sack ful stone  strtd throwin thm sea  pass time  atlast ju stone  sun rose  amp  found tht r nt stone  diamond  moral   dont wake earli mrng  good night,"['fishrman' 'woke' 'earli' 'mrng' '' 'dark' '' 'wait' '' 'amp' '' 'found'
 'sack' 'ful' 'stone' '' 'strtd' 'throwin' 'thm' 'sea' '' 'pass' 'time' ''
 'atlast' 'ju' 'stone' '' 'sun' 'rose' '' 'amp' '' 'found' 'tht' 'r' 'nt'
 'stone' '' 'diamond' '' 'moral' '' '' 'dont' 'wake' 'earli' 'mrng' ''
 'good' 'night']","Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night","['Once', 'a', 'fishrman', 'woke', 'early', 'in', 'd', 'mrng', '.', 'It', 'was', 'very', 'dark', '.', 'He', 'waited', 'a', 'while', '&', 'amp', ';', 'found', 'a', 'sack', 'ful', 'of', 'stones', '.', 'He', 'strtd', 'throwin', 'thm', 'in2', 'd', 'sea', '2', 'pass', 'time', '.', 'Atlast', 'he', 'had', 'jus', '1stone', ',', 'sun', 'rose', 'up', '&', 'amp', ';', 'he', 'found', 'out', 'tht', 'those', 'r', 'nt', 'stones', ',', 'those', 'were', 'diamonds', '.', 'Moral', ':', ""''"", 'Dont', 'wake', 'up', 'early', 'in', 'd', 'mrng', ""''"", 'GOOD', 'night']",63,301,6,15,1,21,3.1298701298701297,2,0,0,1,0
3780,spam,claim  shop spree  call    mobstorequizppm,['claim' '' 'shop' 'spree' '' 'call' '' '' '' 'mobstorequizppm'],"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm","['Claim', 'a', '200', 'shopping', 'spree', ',', 'just', 'call', '08717895698', 'now', '!', 'Have', 'you', 'won', '!', 'MobStoreQuiz10ppm']",13,86,3,3,0,5,4.625,1,0,2,0,0
3781,ham,ur physic get ,['ur' 'physic' 'get' ''],Then ur physics get a-?,"['Then', 'ur', 'physics', 'get', 'a-', '?']",4,23,1,2,0,0,3.1666666666666665,0,1,0,0,0
3782,ham,dear friend  sorri late inform  today birthday love arpraveesh  detail log face book see  number   lt    gt   dont miss delici treat ,"['dear' 'friend' '' 'sorri' 'late' 'inform' '' 'today' 'birthday' 'love'
 'arpraveesh' '' 'detail' 'log' 'face' 'book' 'see' '' 'number' '' '' 'lt'
 '' '' '' 'gt' '' '' 'dont' 'miss' 'delici' 'treat' '']","Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.","['Dear', 'friends', ',', 'sorry', 'for', 'the', 'late', 'information', '.', 'Today', 'is', 'the', 'birthday', 'of', 'our', 'loving', 'Ar.Praveesh', '.', 'for', 'more', 'details', 'log', 'on', 'to', 'face', 'book', 'and', 'see', '.', 'Its', 'his', 'number', '+', '&', 'lt', ';', '#', '&', 'gt', ';', '.', 'Dont', 'miss', 'a', 'delicious', 'treat', '.']",34,198,5,13,0,13,3.4680851063829787,1,0,0,0,0
3783,ham,r ü go send ,['r' 'ü' 'go' 'send' ''],How r ü going to send it to me?,"['How', 'r', 'ü', 'going', 'to', 'send', 'it', 'to', 'me', '?']",9,31,1,1,0,4,2.3,0,1,0,0,0
3784,ham,onlin transact ,['onlin' 'transact' ''],Can you do online transaction?,"['Can', 'you', 'do', 'online', 'transaction', '?']",5,30,1,1,0,2,4.333333333333333,0,1,0,0,0
3785,ham,dear got train seat mine lower seat,['dear' 'got' 'train' 'seat' 'mine' 'lower' 'seat'],Dear got train and seat mine lower seat,"['Dear', 'got', 'train', 'and', 'seat', 'mine', 'lower', 'seat']",8,39,1,0,0,1,4.0,0,0,0,0,0
3786,ham,let know need anyth els  salad desert someth  mani beer shall get ,"['let' 'know' 'need' 'anyth' 'els' '' 'salad' 'desert' 'someth' '' 'mani'
 'beer' 'shall' 'get' '']",Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,"['Let', 'me', 'know', 'if', 'you', 'need', 'anything', 'else', '.', 'Salad', 'or', 'desert', 'or', 'something', '...', 'How', 'many', 'beers', 'shall', 'i', 'get', '?']",19,98,2,5,0,6,3.6363636363636362,0,1,0,0,0
3787,ham,wat r u ,['wat' 'r' 'u' ''],Wat r u doing?,"['Wat', 'r', 'u', 'doing', '?']",4,14,1,1,0,1,2.2,0,1,0,0,0
3788,ham,whore unbeliev ,['whore' 'unbeliev' ''],WHORE YOU ARE UNBELIEVABLE.,"['WHORE', 'YOU', 'ARE', 'UNBELIEVABLE', '.']",4,27,1,1,4,0,4.8,0,0,0,0,0
3789,spam,want funk ur fone weekli new tone repli tonesu  text  wwwringtonescouk  origin n best  tone gbp network oper rate appli,"['want' 'funk' 'ur' 'fone' 'weekli' 'new' 'tone' 'repli' 'tonesu' ''
 'text' '' 'wwwringtonescouk' '' 'origin' 'n' 'best' '' 'tone' 'gbp'
 'network' 'oper' 'rate' 'appli']","Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","['Want', 'to', 'funk', 'up', 'ur', 'fone', 'with', 'a', 'weekly', 'new', 'tone', 'reply', 'TONES2U', '2', 'this', 'text', '.', 'www.ringtones.co.uk', ',', 'the', 'original', 'n', 'best', '.', 'Tones', '3GBP', 'network', 'operator', 'rates', 'apply']",26,155,3,6,2,6,4.3,1,0,0,0,0
3790,ham,sure nt mean  get  made hold weed ,['sure' 'nt' 'mean' '' 'get' '' 'made' 'hold' 'weed' ''],"Are you sure you don't mean ""get here, we made you hold all the weed""","['Are', 'you', 'sure', 'you', 'do', ""n't"", 'mean', '``', 'get', 'here', ',', 'we', 'made', 'you', 'hold', 'all', 'the', 'weed', ""''""]",15,69,1,4,0,8,3.0,1,0,0,2,0
3791,ham,love    know  feel  make belli warm  wish  love  shall meet dream  ahmad   ador kiss ,"['love' '' '' '' 'know' '' 'feel' '' 'make' 'belli' 'warm' '' 'wish' ''
 'love' '' 'shall' 'meet' 'dream' '' 'ahmad' '' '' 'ador' 'kiss' '']","I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*","['I', 'love', 'you', '!', '!', '!', 'You', 'know', '?', 'Can', 'you', 'feel', 'it', '?', 'Does', 'it', 'make', 'your', 'belly', 'warm', '?', 'I', 'wish', 'it', 'does', ',', 'my', 'love', '...', 'I', 'shall', 'meet', 'you', 'in', 'your', 'dreams', ',', 'Ahmad', '...', '*', 'adoring', 'kiss', '*']",31,157,5,16,0,11,2.883720930232558,2,3,3,0,0
3792,spam,twink  bear  scalli  skin jock call  nt miss weekend fun  call  pmin   stop text call   nat rate ,"['twink' '' 'bear' '' 'scalli' '' 'skin' 'jock' 'call' '' 'nt' 'miss'
 'weekend' 'fun' '' 'call' '' 'pmin' '' '' 'stop' 'text' 'call' '' ''
 'nat' 'rate' '']","Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)","['Twinks', ',', 'bears', ',', 'scallies', ',', 'skins', 'and', 'jocks', 'are', 'calling', 'now', '.', 'Do', ""n't"", 'miss', 'the', 'weekend', ""'s"", 'fun', '.', 'Call', '08712466669', 'at', '10p/min', '.', '2', 'stop', 'texts', 'call', '08712460324', '(', 'nat', 'rate', ')']",24,156,4,11,0,5,3.8,3,0,0,0,0
3793,ham,love  want flood pretti pussi cum ,['love' '' 'want' 'flood' 'pretti' 'pussi' 'cum' ''],Love it! I want to flood that pretty pussy with cum...,"['Love', 'it', '!', 'I', 'want', 'to', 'flood', 'that', 'pretty', 'pussy', 'with', 'cum', '...']",11,54,2,4,0,4,3.3846153846153846,0,0,1,0,0
3794,ham,hey angri  repli dr ,['hey' 'angri' '' 'repli' 'dr' ''],Hey are you angry with me. Reply me dr.,"['Hey', 'are', 'you', 'angry', 'with', 'me', '.', 'Reply', 'me', 'dr', '.']",9,39,2,2,0,5,2.8181818181818183,0,0,0,0,0
3795,ham,short cute   good person  dont tri prove   gud noon ,"['short' 'cute' '' '' 'good' 'person' '' 'dont' 'tri' 'prove' '' '' 'gud'
 'noon' '']","Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....","['Short', 'But', 'Cute', ':', '``', 'Be', 'a', 'good', 'person', ',', 'but', 'dont', 'try', 'to', 'prove', 'it', '..', ""''"", '.Gud', 'noon', '....']",14,76,1,11,0,4,3.0476190476190474,1,0,0,2,0
3796,ham,also rememb bead nt come  ever ,['also' 'rememb' 'bead' 'nt' 'come' '' 'ever' ''],Also remember the beads don't come off. Ever.,"['Also', 'remember', 'the', 'beads', 'do', ""n't"", 'come', 'off', '.', 'Ever', '.']",8,45,2,3,0,3,3.4545454545454546,0,0,0,0,0
3797,ham,thread wishlist section forum ppl post nitro request  start last page collect bottom ,"['thread' 'wishlist' 'section' 'forum' 'ppl' 'post' 'nitro' 'request' ''
 'start' 'last' 'page' 'collect' 'bottom' '']",They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,"['They', 'have', 'a', 'thread', 'on', 'the', 'wishlist', 'section', 'of', 'the', 'forums', 'where', 'ppl', 'post', 'nitro', 'requests', '.', 'Start', 'from', 'the', 'last', 'page', 'and', 'collect', 'from', 'the', 'bottom', 'up', '.']",27,144,2,2,0,13,4.068965517241379,0,0,0,0,0
3798,ham,first time histori need  comfort  luxuri  sold price india    onionr   lt    gt  petrolr   lt    gt  beerr   lt    gt  shesil  lt    gt ,"['first' 'time' 'histori' 'need' '' 'comfort' '' 'luxuri' '' 'sold'
 'price' 'india' '' '' '' 'onionr' '' '' 'lt' '' '' '' 'gt' '' 'petrolr'
 '' '' 'lt' '' '' '' 'gt' '' 'beerr' '' '' 'lt' '' '' '' 'gt' '' 'shesil'
 '' 'lt' '' '' '' 'gt' '']",For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,"['For', 'The', 'First', 'Time', 'In', 'The', 'History', ""'Need"", ""'"", ""'Comfort"", ""'"", 'And', ""'Luxury"", ""'"", 'Are', 'Sold', 'At', 'Same', 'Price', 'In', 'India', '..', '!', '!', 'Onion-Rs', '.', '&', 'lt', ';', '#', '&', 'gt', ';', 'Petrol-Rs', '.', '&', 'lt', ';', '#', '&', 'gt', ';', 'Beer-Rs', '.', '&', 'lt', ';', '#', '&', 'gt', ';', 'SHESIL', '&', 'lt', ';', '#', '&', 'gt', ';']",24,180,5,36,1,0,2.559322033898305,0,0,2,0,0
3799,ham,feb  lt    gt   love u  day  send di ur  valu frnd  evn   come back u gt marri person u luv  u ignor di u lose ur luv  evr,"['feb' '' 'lt' '' '' '' 'gt' '' '' 'love' 'u' '' 'day' '' 'send' 'di' 'ur'
 '' 'valu' 'frnd' '' 'evn' '' '' 'come' 'back' 'u' 'gt' 'marri' 'person'
 'u' 'luv' '' 'u' 'ignor' 'di' 'u' 'lose' 'ur' 'luv' '' 'evr']","Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr","['Feb', '&', 'lt', ';', '#', '&', 'gt', ';', 'is', '``', 'I', 'LOVE', 'U', ""''"", 'day', '.', 'Send', 'dis', 'to', 'all', 'ur', '``', 'VALUED', 'FRNDS', ""''"", 'evn', 'me', '.', 'If', '3', 'comes', 'back', 'u', ""'ll"", 'gt', 'married', 'd', 'person', 'u', 'luv', '!', 'If', 'u', 'ignore', 'dis', 'u', 'will', 'lose', 'ur', 'luv', '4', 'Evr']",39,165,4,13,3,6,2.5,0,0,1,4,0
3800,ham,actual nvm  got hella cash  still  lt    gt  ish ,"['actual' 'nvm' '' 'got' 'hella' 'cash' '' 'still' '' 'lt' '' '' '' 'gt'
 '' 'ish' '']","Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?","['Actually', 'nvm', ',', 'got', 'hella', 'cash', ',', 'we', 'still', 'on', 'for', '&', 'lt', ';', '#', '&', 'gt', ';', 'ish', '?']",12,61,1,8,0,3,2.5,2,1,0,0,0
3801,spam,tri contact repli offer video handset   anytim network min  unlimit text  camcord  repli call ,"['tri' 'contact' 'repli' 'offer' 'video' 'handset' '' '' 'anytim'
 'network' 'min' '' 'unlimit' 'text' '' 'camcord' '' 'repli' 'call' '']",We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,"['We', 'tried', 'to', 'contact', 'you', 're', 'your', 'reply', 'to', 'our', 'offer', 'of', 'a', 'Video', 'Handset', '?', '750', 'anytime', 'any', 'networks', 'mins', '?', 'UNLIMITED', 'TEXT', '?', 'Camcorder', '?', 'Reply', 'or', 'call', '08000930705', 'NOW']",28,158,5,4,3,10,4.09375,0,4,0,0,0
3802,ham,ok  least armand still around,['ok' '' 'least' 'armand' 'still' 'around'],"It's ok, at least armand's still around","['It', ""'s"", 'ok', ',', 'at', 'least', 'armand', ""'s"", 'still', 'around']",7,39,1,3,0,1,3.3,1,0,0,0,0
3803,ham,da  happi sit togeth na,['da' '' 'happi' 'sit' 'togeth' 'na'],No da. I am happy that we sit together na,"['No', 'da', '.', 'I', 'am', 'happy', 'that', 'we', 'sit', 'together', 'na']",10,41,2,1,0,3,2.909090909090909,0,0,0,0,0
3804,ham,yup song bro  creativ  neva test qualiti  said check review onlin ,"['yup' 'song' 'bro' '' 'creativ' '' 'neva' 'test' 'qualiti' '' 'said'
 'check' 'review' 'onlin' '']",Yup song bro. No creative. Neva test quality. He said check review online.,"['Yup', 'song', 'bro', '.', 'No', 'creative', '.', 'Neva', 'test', 'quality', '.', 'He', 'said', 'check', 'review', 'online', '.']",13,74,4,4,0,0,3.6470588235294117,0,0,0,0,0
3805,ham,dude  fake  frnd got money  tht reffer u  u member wit mail link  u vl credit  lt    gt  rs il geti  lt    gt  rs  draw acc wen  lt    gt  rs ,"['dude' '' 'fake' '' 'frnd' 'got' 'money' '' 'tht' 'reffer' 'u' '' 'u'
 'member' 'wit' 'mail' 'link' '' 'u' 'vl' 'credit' '' 'lt' '' '' '' 'gt'
 '' 'rs' 'il' 'geti' '' 'lt' '' '' '' 'gt' '' 'rs' '' 'draw' 'acc' 'wen'
 '' 'lt' '' '' '' 'gt' '' 'rs' '']","No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..","['No', 'dude', ',', 'its', 'not', 'fake', '..', 'my', 'frnds', 'got', 'money', ',', 'thts', 'y', 'i', ""'m"", 'reffering', 'u', '..', 'if', 'u', 'member', 'wit', 'my', 'mail', 'link', ',', 'u', 'vl', 'be', 'credited', '&', 'lt', ';', '#', '&', 'gt', ';', 'rs', 'and', 'il', 'be', 'getiing', '&', 'lt', ';', '#', '&', 'gt', ';', 'rs', '..', 'i', 'can', 'draw', 'my', 'acc', 'wen', 'it', 'is', '&', 'lt', ';', '#', '&', 'gt', ';', 'rs', '..']",46,204,1,27,0,15,2.347826086956522,3,0,0,0,0
3806,ham,dude makin weirdi browni sister made awesom cooki  took pic ,"['dude' 'makin' 'weirdi' 'browni' 'sister' 'made' 'awesom' 'cooki' ''
 'took' 'pic' '']",Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,"['Dude', 'while', 'were', 'makin', 'those', 'weirdy', 'brownies', 'my', 'sister', 'made', 'awesome', 'cookies', '.', 'I', 'took', 'pics', '.']",15,88,2,2,0,4,4.352941176470588,0,0,0,0,0
3807,spam,urgent  tri contact  last weekend draw show  prize guarante  call   claim code k  valid hour,"['urgent' '' 'tri' 'contact' '' 'last' 'weekend' 'draw' 'show' '' 'prize'
 'guarante' '' 'call' '' '' 'claim' 'code' 'k' '' 'valid' 'hour']",URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,"['URGENT', '!', 'We', 'are', 'trying', 'to', 'contact', 'you', '.', 'Last', 'weekends', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', '£900', 'prize', 'GUARANTEED', '.', 'Call', '09061701851', '.', 'Claim', 'code', 'K61', '.', 'Valid', '12hours', 'only']",27,158,6,5,3,9,4.125,0,0,1,0,1
3808,ham,pl dont restrict eat anythin like next two day ,['pl' 'dont' 'restrict' 'eat' 'anythin' 'like' 'next' 'two' 'day' ''],Pls dont restrict her from eating anythin she likes for the next two days.,"['Pls', 'dont', 'restrict', 'her', 'from', 'eating', 'anythin', 'she', 'likes', 'for', 'the', 'next', 'two', 'days', '.']",14,74,1,1,0,5,4.066666666666666,0,0,0,0,0
3809,ham,mm ask come enough   ,['mm' 'ask' 'come' 'enough' '' '' ''],Mm you ask him to come its enough :-),"['Mm', 'you', 'ask', 'him', 'to', 'come', 'its', 'enough', ':', '-', ')']",8,37,1,3,0,4,2.6363636363636362,0,0,0,0,0
3810,ham,funer home audrey dad,['funer' 'home' 'audrey' 'dad'],At the funeral home with Audrey and dad,"['At', 'the', 'funeral', 'home', 'with', 'Audrey', 'and', 'dad']",8,39,1,0,0,3,4.0,0,0,0,0,0
3811,ham,aight  text address ,['aight' '' 'text' 'address' ''],"Aight, can you text me the address?","['Aight', ',', 'can', 'you', 'text', 'me', 'the', 'address', '?']",7,35,1,2,0,4,3.2222222222222223,1,1,0,0,0
3812,ham,excel  wish togeth right ,['excel' '' 'wish' 'togeth' 'right' ''],Excellent! Wish we were together right now!,"['Excellent', '!', 'Wish', 'we', 'were', 'together', 'right', 'now', '!']",7,43,2,2,0,3,4.111111111111111,0,0,2,0,0
3813,ham,yep fine   ice age ,['yep' 'fine' '' '' 'ice' 'age' ''],Yep then is fine 7.30 or 8.30 for ice age.,"['Yep', 'then', 'is', 'fine', '7.30', 'or', '8.30', 'for', 'ice', 'age', '.']",8,42,1,3,0,4,3.0,0,0,0,0,0
3814,ham,pl wont beliv godnot jesu ,['pl' 'wont' 'beliv' 'godnot' 'jesu' ''],Pls i wont belive god.not only jesus.,"['Pls', 'i', 'wont', 'belive', 'god.not', 'only', 'jesus', '.']",6,37,1,2,0,2,3.875,0,0,0,0,0
3815,ham, dunno wat get  ,['' 'dunno' 'wat' 'get' '' ''],Can. Dunno wat to get 4 her...,"['Can', '.', 'Dunno', 'wat', 'to', 'get', '4', 'her', '...']",7,30,2,4,0,2,2.6666666666666665,0,0,0,0,0
3816,ham,yet chikku  k  wat abt tht guy stop irrit msging u ,"['yet' 'chikku' '' 'k' '' 'wat' 'abt' 'tht' 'guy' 'stop' 'irrit' 'msging'
 'u' '']","Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..","['Not', 'yet', 'chikku', '..', 'k', ',', 'then', 'wat', 'abt', 'tht', 'guy', 'did', 'he', 'stopped', 'irritating', 'or', 'msging', 'to', 'u', '..']",17,82,1,5,0,5,3.35,1,0,0,0,0
3817,ham,long take get ,['long' 'take' 'get' ''],How long does it take to get it.,"['How', 'long', 'does', 'it', 'take', 'to', 'get', 'it', '.']",8,32,1,1,0,4,2.7777777777777777,0,0,0,0,0
3818,ham,number vivek ,['number' 'vivek' ''],This is my number by vivek..,"['This', 'is', 'my', 'number', 'by', 'vivek', '..']",6,28,1,2,0,3,3.2857142857142856,0,0,0,0,0
3819,spam, xma iscom  ur award either  cd gift voucher  free entri  r  weekli draw txt music  tnc,"['' 'xma' 'iscom' '' 'ur' 'award' 'either' '' 'cd' 'gift' 'voucher' ''
 'free' 'entri' '' 'r' '' 'weekli' 'draw' 'txt' 'music' '' 'tnc']",74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,"['74355', 'XMAS', 'iscoming', '&', 'ur', 'awarded', 'either', '£500', 'CD', 'gift', 'vouchers', '&', 'free', 'entry', '2', 'r', '£100', 'weekly', 'draw', 'txt', 'MUSIC', 'to', '87066', 'TnC']",22,118,1,2,3,1,3.9583333333333335,0,0,0,0,2
3820,ham,sorri brah  finish last exam ,['sorri' 'brah' '' 'finish' 'last' 'exam' ''],"sorry brah, just finished the last of my exams, what up","['sorry', 'brah', ',', 'just', 'finished', 'the', 'last', 'of', 'my', 'exams', ',', 'what', 'up']",11,55,1,2,0,6,3.4615384615384617,2,0,0,0,0
3821,ham,got arrest possess  shit   lt  time  gt  pm,['got' 'arrest' 'possess' '' 'shit' '' '' 'lt' '' 'time' '' 'gt' '' 'pm'],"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm","['I', 'got', 'arrested', 'for', 'possession', 'at', ',', 'I', 'shit', 'you', 'not', ',', '&', 'lt', ';', 'TIME', '&', 'gt', ';', 'pm']",14,67,1,6,1,4,2.7,2,0,0,0,0
3822,ham,right though  ca nt give space want need  realli start becom issu  go suggest set definit move  still  greec  mayb readi ,"['right' 'though' '' 'ca' 'nt' 'give' 'space' 'want' 'need' '' 'realli'
 'start' 'becom' 'issu' '' 'go' 'suggest' 'set' 'definit' 'move' ''
 'still' '' 'greec' '' 'mayb' 'readi' '']",You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,"['You', 'are', 'right', 'though', '.', 'I', 'ca', ""n't"", 'give', 'you', 'the', 'space', 'you', 'want', 'and', 'need', '.', 'This', 'is', 'really', 'starting', 'to', 'become', 'an', 'issue', '.', 'I', 'was', 'going', 'to', 'suggest', 'setting', 'a', 'definite', 'move', 'out', '--', 'if', 'i', ""'m"", 'still', 'there', '--', 'after', 'greece', '.', 'But', 'maybe', 'you', 'are', 'ready', 'and', 'should', 'do', 'it', 'now', '.']",48,244,5,11,0,23,3.473684210526316,0,0,0,0,0
3823,ham,normal  ,['normal' '' ''],Just normal only here :),"['Just', 'normal', 'only', 'here', ':', ')']",4,24,1,2,0,2,3.3333333333333335,0,0,0,0,0
3824,ham,pleas protect ethreat  sib never ask sensit inform like password  atmsm pin thru email  never share password anybodi ,"['pleas' 'protect' 'ethreat' '' 'sib' 'never' 'ask' 'sensit' 'inform'
 'like' 'password' '' 'atmsm' 'pin' 'thru' 'email' '' 'never' 'share'
 'password' 'anybodi' '']","Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.","['Please', 'protect', 'yourself', 'from', 'e-threats', '.', 'SIB', 'never', 'asks', 'for', 'sensitive', 'information', 'like', 'Passwords', ',', 'ATM/SMS', 'PIN', 'thru', 'email', '.', 'Never', 'share', 'your', 'password', 'with', 'anybody', '.']",21,159,3,6,3,5,5.111111111111111,1,0,0,0,0
3825,ham,miss much despar record messag left day listen hear sound voic  love,"['miss' 'much' 'despar' 'record' 'messag' 'left' 'day' 'listen' 'hear'
 'sound' 'voic' '' 'love']",I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,"['I', 'miss', 'you', 'so', 'much', 'I', ""'m"", 'so', 'desparate', 'I', 'have', 'recorded', 'the', 'message', 'you', 'left', 'for', 'me', 'the', 'other', 'day', 'and', 'listen', 'to', 'it', 'just', 'to', 'hear', 'the', 'sound', 'of', 'your', 'voice', '.', 'I', 'love', 'you']",35,159,2,2,0,19,3.3783783783783785,0,0,0,0,0
3826,ham,hi  alway onlin yahoo would like chat someday,['hi' '' 'alway' 'onlin' 'yahoo' 'would' 'like' 'chat' 'someday'],Hi. I'm always online on yahoo and would like to chat with you someday,"['Hi', '.', 'I', ""'m"", 'always', 'online', 'on', 'yahoo', 'and', 'would', 'like', 'to', 'chat', 'with', 'you', 'someday']",14,70,2,2,0,5,3.5625,0,0,0,0,0
3827,ham,goodmorn  grandfath expir  leav today ,['goodmorn' '' 'grandfath' 'expir' '' 'leav' 'today' ''],"Goodmorning,my grandfather expired..so am on leave today.","['Goodmorning', ',', 'my', 'grandfather', 'expired', '..', 'so', 'am', 'on', 'leave', 'today', '.']",9,57,1,4,0,4,4.25,1,0,0,0,0
3828,spam,congratul u claim  vip row ticket  c blu concert novemb blu gift guarante call  claim ts  cs wwwsmsconet costmax,"['congratul' 'u' 'claim' '' 'vip' 'row' 'ticket' '' 'c' 'blu' 'concert'
 'novemb' 'blu' 'gift' 'guarante' 'call' '' 'claim' 'ts' '' 'cs'
 'wwwsmsconet' 'costmax']",Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max,"['Congratulations', 'U', 'can', 'claim', '2', 'VIP', 'row', 'A', 'Tickets', '2', 'C', 'Blu', 'in', 'concert', 'in', 'November', 'or', 'Blu', 'gift', 'guaranteed', 'Call', '09061104276', 'to', 'claim', 'TS', '&', 'Cs', 'www.smsco.net', 'cost£3.75max']",26,160,1,4,2,5,4.620689655172414,0,0,0,0,1
3829,ham,  yuou work get pc mom  find spot would work  need,"['' '' 'yuou' 'work' 'get' 'pc' 'mom' '' 'find' 'spot' 'would' 'work' ''
 'need']",Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,"['Where', 'are', 'you', '?', 'What', 'are', 'you', 'doing', '?', 'Are', 'yuou', 'working', 'on', 'getting', 'the', 'pc', 'to', 'your', 'mom', ""'s"", '?', 'Did', 'you', 'find', 'a', 'spot', 'that', 'it', 'would', 'work', '?', 'I', 'need', 'you']",29,139,5,5,0,14,3.1470588235294117,0,4,0,0,0
3830,ham,sure  see come bit,['sure' '' 'see' 'come' 'bit'],"Sure, I'll see if I can come by in a bit","['Sure', ',', 'I', ""'ll"", 'see', 'if', 'I', 'can', 'come', 'by', 'in', 'a', 'bit']",11,40,1,2,0,5,2.3076923076923075,1,0,0,0,0
3831,ham,agre  stop thinkin ipad  pleas ask macho question ,['agre' '' 'stop' 'thinkin' 'ipad' '' 'pleas' 'ask' 'macho' 'question' ''],I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,"['I', 'agree', '.', 'So', 'i', 'can', 'stop', 'thinkin', 'about', 'ipad', '.', 'Can', 'you', 'please', 'ask', 'macho', 'the', 'same', 'question', '.']",17,86,3,3,0,6,3.5,0,0,0,0,0
3832,ham,let pool money togeth buy bunch lotto ticket  win get  lt    gt   u get  lt    gt    deal ,"['let' 'pool' 'money' 'togeth' 'buy' 'bunch' 'lotto' 'ticket' '' 'win'
 'get' '' 'lt' '' '' '' 'gt' '' '' 'u' 'get' '' 'lt' '' '' '' 'gt' '' ''
 '' 'deal' '']",Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,"['Let', ""'s"", 'pool', 'our', 'money', 'together', 'and', 'buy', 'a', 'bunch', 'of', 'lotto', 'tickets', '.', 'If', 'we', 'win', 'I', 'get', '&', 'lt', ';', '#', '&', 'gt', ';', '%', 'u', 'get', '&', 'lt', ';', '#', '&', 'gt', ';', '%', '.', 'Deal', '?']",24,116,3,16,0,5,2.325,0,1,0,0,0
3833,ham,ok ,['ok' ''],Ok.,"['Ok', '.']",1,3,1,1,0,0,1.5,0,0,0,0,0
